date,exchange_rate
1983-07-15 12:00:00,3.601200
1983-07-18 12:00:00,3.606300
1983-07-19 12:00:00,3.603100
1983-07-20 12:00:00,3.609600
1983-07-21 12:00:00,3.651800
1983-07-22 12:00:00,3.602100
1983-07-25 12:00:00,3.601900
1983-07-26 12:00:00,3.603500
1983-07-27 12:00:00,3.594600
1983-07-28 12:00:00,3.591400
1983-07-29 12:00:00,3.596800
1983-08-02 12:00:00,3.590700
1983-08-03 12:00:00,3.589800
1983-08-04 12:00:00,3.589300
1983-08-05 12:00:00,3.577200
1983-08-08 12:00:00,3.572600
1983-08-09 12:00:00,3.568000
1983-08-10 12:00:00,3.561700
1983-08-11 12:00:00,3.557400
1983-08-12 12:00:00,3.555200
1983-08-15 12:00:00,3.565600
1983-08-16 12:00:00,3.565300
1983-08-17 12:00:00,3.567500
1983-08-18 12:00:00,3.581300
1983-08-19 12:00:00,3.573500
1983-08-22 12:00:00,3.584900
1983-08-23 12:00:00,3.590700
1983-08-24 12:00:00,3.579400
1983-08-25 12:00:00,3.583000
1983-08-26 12:00:00,3.576300
1983-08-29 12:00:00,3.573200
1983-08-30 12:00:00,3.564600
1983-08-31 12:00:00,3.551500
1983-09-01 12:00:00,3.553300
1983-09-02 12:00:00,3.555200
1983-09-05 12:00:00,3.564400
1983-09-06 12:00:00,3.559400
1983-09-07 12:00:00,3.558800
1983-09-08 12:00:00,3.558700
1983-09-09 12:00:00,3.557100
1983-09-12 12:00:00,3.565500
1983-09-13 12:00:00,3.561300
1983-09-14 12:00:00,3.558400
1983-09-15 12:00:00,3.558900
1983-09-16 12:00:00,3.559900
1983-09-19 12:00:00,3.567300
1983-09-20 12:00:00,3.570900
1983-09-21 12:00:00,3.561600
1983-09-22 12:00:00,3.564100
1983-09-23 12:00:00,3.566800
1983-09-26 12:00:00,3.570800
1983-09-27 12:00:00,3.571000
1983-09-28 12:00:00,3.572800
1983-09-29 12:00:00,3.572800
1983-09-30 12:00:00,3.575300
1983-10-03 12:00:00,3.581400
1983-10-04 12:00:00,3.579400
1983-10-05 12:00:00,3.584100
1983-10-06 12:00:00,3.585900
1983-10-07 12:00:00,3.584700
1983-10-10 12:00:00,3.586700
1983-10-11 12:00:00,3.581100
1983-10-12 12:00:00,3.584300
1983-10-13 12:00:00,3.577700
1983-10-14 12:00:00,3.576600
1983-10-17 12:00:00,3.581000
1983-10-18 12:00:00,3.582800
1983-10-19 12:00:00,3.580700
1983-10-20 12:00:00,3.581300
1983-10-21 12:00:00,3.583600
